zipcode,state_abbrev,county,state_name
79763,TX,Ector,Texas
79764,TX,Ector,Texas
79765,TX,Ector,Texas
79766,TX,Ector,Texas
79768,TX,Ector,Texas
79769,TX,Ector,Texas
79770,TX,Reeves,Texas
79772,TX,Reeves,Texas
79776,TX,Ector,Texas
79777,TX,Ward,Texas
79778,TX,Upton,Texas
79780,TX,Reeves,Texas
79781,TX,Pecos,Texas
79782,TX,Martin,Texas
79783,TX,Martin,Texas
79785,TX,Reeves,Texas
79786,TX,Reeves,Texas
79788,TX,Ward,Texas
79789,TX,Winkler,Texas
79821,TX,El Paso,Texas
79830,TX,Brewster,Texas
79831,TX,Brewster,Texas
79832,TX,Brewster,Texas
79834,TX,Brewster,Texas
79835,TX,El Paso,Texas
79836,TX,El Paso,Texas
79837,TX,Hudspeth,Texas
79838,TX,El Paso,Texas
79839,TX,Hudspeth,Texas
79842,TX,Brewster,Texas
79843,TX,Presidio,Texas
79845,TX,Presidio,Texas
79846,TX,Presidio,Texas
79847,TX,Culberson,Texas
79848,TX,Terrell,Texas
79849,TX,El Paso,Texas
79851,TX,Hudspeth,Texas
79852,TX,Brewster,Texas
79853,TX,El Paso,Texas
79854,TX,Jeff Davis,Texas
79855,TX,Culberson,Texas
79901,TX,El Paso,Texas
79902,TX,El Paso,Texas
79903,TX,El Paso,Texas
79904,TX,El Paso,Texas
79905,TX,El Paso,Texas
79906,TX,El Paso,Texas
79907,TX,El Paso,Texas
79908,TX,El Paso,Texas
79910,TX,El Paso,Texas
79911,TX,El Paso,Texas
79912,TX,El Paso,Texas
79913,TX,El Paso,Texas
79914,TX,El Paso,Texas
79915,TX,El Paso,Texas
79916,TX,El Paso,Texas
79917,TX,El Paso,Texas
79918,TX,El Paso,Texas
79920,TX,El Paso,Texas
79922,TX,El Paso,Texas
79923,TX,El Paso,Texas
79924,TX,El Paso,Texas
79925,TX,El Paso,Texas
79926,TX,El Paso,Texas
79927,TX,El Paso,Texas
79928,TX,El Paso,Texas
79929,TX,El Paso,Texas
79930,TX,El Paso,Texas
79931,TX,El Paso,Texas
79932,TX,El Paso,Texas
79934,TX,El Paso,Texas
79935,TX,El Paso,Texas
79936,TX,El Paso,Texas
79937,TX,El Paso,Texas
79938,TX,El Paso,Texas
79940,TX,El Paso,Texas
79941,TX,El Paso,Texas
79942,TX,El Paso,Texas
79943,TX,El Paso,Texas
79944,TX,El Paso,Texas
79945,TX,El Paso,Texas
79946,TX,El Paso,Texas
79947,TX,El Paso,Texas
79948,TX,El Paso,Texas
79949,TX,El Paso,Texas
79950,TX,El Paso,Texas
79951,TX,El Paso,Texas
79952,TX,El Paso,Texas
79953,TX,El Paso,Texas
79954,TX,El Paso,Texas
79955,TX,El Paso,Texas
79958,TX,El Paso,Texas
79960,TX,El Paso,Texas
79961,TX,El Paso,Texas
79968,TX,El Paso,Texas
79976,TX,El Paso,Texas
79978,TX,El Paso,Texas
79980,TX,El Paso,Texas
79990,TX,El Paso,Texas
79995,TX,El Paso,Texas
79996,TX,El Paso,Texas
79997,TX,El Paso,Texas
79998,TX,El Paso,Texas
79999,TX,El Paso,Texas
80001,CO,Jefferson,Colorado
80002,CO,Jefferson,Colorado
80003,CO,Jefferson,Colorado
80004,CO,Jefferson,Colorado
80005,CO,Jefferson,Colorado
80006,CO,Jefferson,Colorado
80007,CO,Jefferson,Colorado
80010,CO,Arapahoe,Colorado
80011,CO,Adams,Colorado
80012,CO,Arapahoe,Colorado
80013,CO,Arapahoe,Colorado
80014,CO,Arapahoe,Colorado
80015,CO,Arapahoe,Colorado
80016,CO,Arapahoe,Colorado
80017,CO,Arapahoe,Colorado
80018,CO,Arapahoe,Colorado
80019,CO,Adams,Colorado
80020,CO,Broomfield,Colorado
80021,CO,Jefferson,Colorado
80022,CO,Adams,Colorado
80023,CO,Broomfield,Colorado
80024,CO,Adams,Colorado
80025,CO,Boulder,Colorado
80026,CO,Boulder,Colorado
80027,CO,Boulder,Colorado
80028,CO,Boulder,Colorado
80030,CO,Adams,Colorado
80031,CO,Adams,Colorado
80033,CO,Jefferson,Colorado
80034,CO,Jefferson,Colorado
80035,CO,Jefferson,Colorado
80036,CO,Jefferson,Colorado
80037,CO,Adams,Colorado
80038,CO,Broomfield,Colorado
80040,CO,Arapahoe,Colorado
80041,CO,Arapahoe,Colorado
80042,CO,Arapahoe,Colorado
80044,CO,Arapahoe,Colorado
80045,CO,Adams,Colorado
80046,CO,Arapahoe,Colorado
80047,CO,Arapahoe,Colorado
80101,CO,Elbert,Colorado
80102,CO,Arapahoe,Colorado
80103,CO,Arapahoe,Colorado
80104,CO,Douglas,Colorado
80105,CO,Arapahoe,Colorado
80106,CO,Elbert,Colorado
80107,CO,Elbert,Colorado
80108,CO,Douglas,Colorado
80109,CO,Douglas,Colorado
80110,CO,Arapahoe,Colorado
80111,CO,Arapahoe,Colorado
80112,CO,Arapahoe,Colorado
80113,CO,Arapahoe,Colorado
80116,CO,Douglas,Colorado
80117,CO,Elbert,Colorado
80118,CO,Douglas,Colorado
80120,CO,Arapahoe,Colorado
80121,CO,Arapahoe,Colorado
80122,CO,Arapahoe,Colorado
80123,CO,Denver,Colorado
80124,CO,Douglas,Colorado
80125,CO,Douglas,Colorado
80126,CO,Douglas,Colorado
80127,CO,Jefferson,Colorado
80128,CO,Jefferson,Colorado
80129,CO,Douglas,Colorado
80130,CO,Douglas,Colorado
80131,CO,Douglas,Colorado
80132,CO,El Paso,Colorado
80133,CO,El Paso,Colorado
80134,CO,Douglas,Colorado
80135,CO,Douglas,Colorado
80136,CO,Adams,Colorado
80137,CO,Adams,Colorado
80138,CO,Douglas,Colorado
80150,CO,Arapahoe,Colorado
80151,CO,Arapahoe,Colorado
80155,CO,Arapahoe,Colorado
80160,CO,Arapahoe,Colorado
80161,CO,Arapahoe,Colorado
80271,CO,Denver,Colorado
80162,CO,Arapahoe,Colorado
80163,CO,Arapahoe,Colorado
80165,CO,Arapahoe,Colorado
80166,CO,Arapahoe,Colorado
80201,CO,Denver,Colorado
80202,CO,Denver,Colorado
80203,CO,Denver,Colorado
80204,CO,Denver,Colorado
80205,CO,Denver,Colorado
80206,CO,Denver,Colorado
80207,CO,Denver,Colorado
80208,CO,Denver,Colorado
80209,CO,Denver,Colorado
80210,CO,Denver,Colorado
80211,CO,Denver,Colorado
80212,CO,Denver,Colorado
80214,CO,Jefferson,Colorado
80215,CO,Jefferson,Colorado
80216,CO,Denver,Colorado
80217,CO,Denver,Colorado
80218,CO,Denver,Colorado
80219,CO,Denver,Colorado
80220,CO,Denver,Colorado
80221,CO,Adams,Colorado
80222,CO,Arapahoe,Colorado
80223,CO,Denver,Colorado
80224,CO,Denver,Colorado
80225,CO,Denver,Colorado
80226,CO,Jefferson,Colorado
80227,CO,Jefferson,Colorado
80228,CO,Jefferson,Colorado
80229,CO,Adams,Colorado
80230,CO,Denver,Colorado
80231,CO,Arapahoe,Colorado
80232,CO,Jefferson,Colorado
80233,CO,Adams,Colorado
80234,CO,Adams,Colorado
80235,CO,Jefferson,Colorado
80236,CO,Denver,Colorado
80237,CO,Denver,Colorado
80238,CO,Denver,Colorado
80239,CO,Denver,Colorado
80241,CO,Adams,Colorado
80243,CO,Denver,Colorado
80244,CO,Denver,Colorado
80246,CO,Arapahoe,Colorado
80247,CO,Arapahoe,Colorado
80248,CO,Denver,Colorado
80249,CO,Denver,Colorado
80250,CO,Denver,Colorado
80251,CO,Denver,Colorado
80252,CO,Denver,Colorado
80256,CO,Denver,Colorado
80257,CO,Denver,Colorado
80259,CO,Denver,Colorado
80260,CO,Adams,Colorado
80261,CO,Denver,Colorado
80262,CO,Denver,Colorado
80263,CO,Denver,Colorado
80264,CO,Denver,Colorado
80265,CO,Denver,Colorado
80266,CO,Denver,Colorado
80273,CO,Denver,Colorado
80274,CO,Denver,Colorado
80279,CO,Denver,Colorado
80280,CO,Denver,Colorado
80281,CO,Denver,Colorado
80290,CO,Denver,Colorado
80291,CO,Denver,Colorado
80293,CO,Denver,Colorado
80294,CO,Denver,Colorado
80295,CO,Denver,Colorado
80299,CO,Denver,Colorado
80301,CO,Boulder,Colorado
80302,CO,Boulder,Colorado
80303,CO,Boulder,Colorado
80304,CO,Boulder,Colorado
80305,CO,Boulder,Colorado
80306,CO,Boulder,Colorado
80307,CO,Boulder,Colorado
80308,CO,Boulder,Colorado
80309,CO,Boulder,Colorado
80310,CO,Boulder,Colorado
80314,CO,Boulder,Colorado
80321,CO,Boulder,Colorado
80322,CO,Boulder,Colorado
80323,CO,Boulder,Colorado
80328,CO,Boulder,Colorado
80329,CO,Boulder,Colorado
80401,CO,Jefferson,Colorado
80402,CO,Jefferson,Colorado
80403,CO,Jefferson,Colorado
80419,CO,Jefferson,Colorado
80420,CO,Park,Colorado
80421,CO,Park,Colorado
80422,CO,Gilpin,Colorado
80423,CO,Eagle,Colorado
80424,CO,Summit,Colorado
80425,CO,Jefferson,Colorado
80426,CO,Eagle,Colorado
80427,CO,Gilpin,Colorado
80428,CO,Routt,Colorado
80429,CO,Lake,Colorado
80430,CO,Jackson,Colorado
80432,CO,Park,Colorado
80433,CO,Jefferson,Colorado
80434,CO,Jackson,Colorado
80435,CO,Summit,Colorado
80436,CO,Clear Creek,Colorado
80437,CO,Jefferson,Colorado
80438,CO,Clear Creek,Colorado
80439,CO,Jefferson,Colorado
80440,CO,Park,Colorado
80442,CO,Grand,Colorado
80443,CO,Summit,Colorado
80444,CO,Clear Creek,Colorado
80446,CO,Grand,Colorado
80447,CO,Grand,Colorado
80448,CO,Park,Colorado
80449,CO,Park,Colorado
80451,CO,Grand,Colorado
80452,CO,Clear Creek,Colorado
80453,CO,Jefferson,Colorado
80454,CO,Jefferson,Colorado
80455,CO,Boulder,Colorado
80456,CO,Park,Colorado
80457,CO,Jefferson,Colorado
80459,CO,Grand,Colorado
80461,CO,Lake,Colorado
80463,CO,Eagle,Colorado
80465,CO,Jefferson,Colorado
80466,CO,Boulder,Colorado
80467,CO,Routt,Colorado
80468,CO,Grand,Colorado
80469,CO,Routt,Colorado
80470,CO,Jefferson,Colorado
80471,CO,Boulder,Colorado
80473,CO,Jackson,Colorado
80474,CO,Gilpin,Colorado
80475,CO,Park,Colorado
80476,CO,Clear Creek,Colorado
80477,CO,Routt,Colorado
80478,CO,Grand,Colorado
80479,CO,Routt,Colorado
80480,CO,Jackson,Colorado
80481,CO,Boulder,Colorado
80482,CO,Grand,Colorado
80483,CO,Routt,Colorado
80487,CO,Routt,Colorado
80488,CO,Routt,Colorado
80497,CO,Summit,Colorado
80498,CO,Summit,Colorado
80501,CO,Boulder,Colorado
80502,CO,Boulder,Colorado
80503,CO,Boulder,Colorado
80504,CO,Weld,Colorado
80510,CO,Boulder,Colorado
80511,CO,Larimer,Colorado
80512,CO,Larimer,Colorado
80513,CO,Larimer,Colorado
80514,CO,Weld,Colorado
80515,CO,Larimer,Colorado
80516,CO,Weld,Colorado
80517,CO,Larimer,Colorado
80520,CO,Weld,Colorado
80521,CO,Larimer,Colorado
80522,CO,Larimer,Colorado
80523,CO,Larimer,Colorado
80524,CO,Larimer,Colorado
80525,CO,Larimer,Colorado
80526,CO,Larimer,Colorado
80527,CO,Larimer,Colorado
80528,CO,Larimer,Colorado
80530,CO,Weld,Colorado
80532,CO,Larimer,Colorado
80533,CO,Boulder,Colorado
80534,CO,Weld,Colorado
80535,CO,Larimer,Colorado
80536,CO,Larimer,Colorado
80537,CO,Larimer,Colorado
80538,CO,Larimer,Colorado
80539,CO,Larimer,Colorado
80540,CO,Boulder,Colorado
80541,CO,Larimer,Colorado
80542,CO,Weld,Colorado
80543,CO,Weld,Colorado
80544,CO,Boulder,Colorado
80545,CO,Larimer,Colorado
80546,CO,Weld,Colorado
80547,CO,Larimer,Colorado
80549,CO,Larimer,Colorado
80550,CO,Weld,Colorado
80551,CO,Weld,Colorado
80553,CO,Larimer,Colorado
80601,CO,Adams,Colorado
80602,CO,Adams,Colorado
80603,CO,Adams,Colorado
80610,CO,Weld,Colorado
80611,CO,Weld,Colorado
80612,CO,Weld,Colorado
80614,CO,Adams,Colorado
80615,CO,Weld,Colorado
80620,CO,Weld,Colorado
80621,CO,Weld,Colorado
80622,CO,Weld,Colorado
80623,CO,Weld,Colorado
80624,CO,Weld,Colorado
80631,CO,Weld,Colorado
80632,CO,Weld,Colorado
80633,CO,Weld,Colorado
80634,CO,Weld,Colorado
80638,CO,Weld,Colorado
80639,CO,Weld,Colorado
80640,CO,Adams,Colorado
80642,CO,Weld,Colorado
80643,CO,Weld,Colorado
80644,CO,Weld,Colorado
80645,CO,Weld,Colorado
80646,CO,Weld,Colorado
80648,CO,Weld,Colorado
80649,CO,Morgan,Colorado
80650,CO,Weld,Colorado
80651,CO,Weld,Colorado
80652,CO,Weld,Colorado
80653,CO,Morgan,Colorado
80654,CO,Morgan,Colorado
80701,CO,Morgan,Colorado
80705,CO,Morgan,Colorado
80720,CO,Washington,Colorado
80721,CO,Phillips,Colorado
80722,CO,Logan,Colorado
80723,CO,Morgan,Colorado
80726,CO,Logan,Colorado
80727,CO,Yuma,Colorado
80728,CO,Logan,Colorado
80729,CO,Weld,Colorado
80731,CO,Phillips,Colorado
80732,CO,Weld,Colorado
80733,CO,Morgan,Colorado
80734,CO,Phillips,Colorado
80735,CO,Yuma,Colorado
80736,CO,Logan,Colorado
80737,CO,Sedgwick,Colorado
80740,CO,Washington,Colorado
80741,CO,Logan,Colorado
80742,CO,Weld,Colorado
80743,CO,Washington,Colorado
80744,CO,Sedgwick,Colorado
80745,CO,Logan,Colorado
80746,CO,Phillips,Colorado
80747,CO,Logan,Colorado
80749,CO,Sedgwick,Colorado
80750,CO,Morgan,Colorado
80751,CO,Logan,Colorado
80754,CO,Weld,Colorado
80755,CO,Yuma,Colorado
80757,CO,Washington,Colorado
80758,CO,Yuma,Colorado
80759,CO,Yuma,Colorado
80801,CO,Washington,Colorado
80802,CO,Cheyenne,Colorado
80804,CO,Lincoln,Colorado
80805,CO,Kit Carson,Colorado
80807,CO,Kit Carson,Colorado
80808,CO,El Paso,Colorado
80809,CO,El Paso,Colorado
80810,CO,Cheyenne,Colorado
80812,CO,Washington,Colorado
80813,CO,Teller,Colorado
80814,CO,Teller,Colorado
80815,CO,Kit Carson,Colorado
80816,CO,Teller,Colorado
80817,CO,El Paso,Colorado
80818,CO,Lincoln,Colorado
80819,CO,El Paso,Colorado
80820,CO,Park,Colorado
80821,CO,Lincoln,Colorado
80822,CO,Yuma,Colorado
80823,CO,Lincoln,Colorado
80824,CO,Yuma,Colorado
80825,CO,Cheyenne,Colorado
80826,CO,Lincoln,Colorado
80827,CO,Park,Colorado
80828,CO,Lincoln,Colorado
80829,CO,El Paso,Colorado
80830,CO,Elbert,Colorado
80831,CO,El Paso,Colorado
80832,CO,El Paso,Colorado
80833,CO,Lincoln,Colorado
80834,CO,Kit Carson,Colorado
80835,CO,Elbert,Colorado
80836,CO,Kit Carson,Colorado
80840,CO,El Paso,Colorado
80841,CO,El Paso,Colorado
80860,CO,Teller,Colorado
80861,CO,Kit Carson,Colorado
80862,CO,Cheyenne,Colorado
80863,CO,Teller,Colorado
80864,CO,El Paso,Colorado
80866,CO,Teller,Colorado
80901,CO,El Paso,Colorado
80902,CO,El Paso,Colorado
80903,CO,El Paso,Colorado
80904,CO,El Paso,Colorado
80905,CO,El Paso,Colorado
80906,CO,El Paso,Colorado
80907,CO,El Paso,Colorado
80908,CO,El Paso,Colorado
80909,CO,El Paso,Colorado
80910,CO,El Paso,Colorado
80911,CO,El Paso,Colorado
80912,CO,El Paso,Colorado
80913,CO,El Paso,Colorado
80914,CO,El Paso,Colorado
80915,CO,El Paso,Colorado
80916,CO,El Paso,Colorado
80917,CO,El Paso,Colorado
80918,CO,El Paso,Colorado
80919,CO,El Paso,Colorado
80920,CO,El Paso,Colorado
80921,CO,El Paso,Colorado
80922,CO,El Paso,Colorado
80923,CO,El Paso,Colorado
80924,CO,El Paso,Colorado
80925,CO,El Paso,Colorado
80926,CO,El Paso,Colorado
80927,CO,El Paso,Colorado
80928,CO,El Paso,Colorado
80929,CO,El Paso,Colorado
80930,CO,El Paso,Colorado
80931,CO,El Paso,Colorado
80932,CO,El Paso,Colorado
80933,CO,El Paso,Colorado
80934,CO,El Paso,Colorado
80935,CO,El Paso,Colorado
80936,CO,El Paso,Colorado
80937,CO,El Paso,Colorado
80938,CO,El Paso,Colorado
80939,CO,El Paso,Colorado
80940,CO,El Paso,Colorado
80941,CO,El Paso,Colorado
80942,CO,El Paso,Colorado
80943,CO,El Paso,Colorado
80944,CO,El Paso,Colorado
80945,CO,El Paso,Colorado
80946,CO,El Paso,Colorado
80947,CO,El Paso,Colorado
80949,CO,El Paso,Colorado
80950,CO,El Paso,Colorado
80951,CO,El Paso,Colorado
80960,CO,El Paso,Colorado
80962,CO,El Paso,Colorado
80970,CO,El Paso,Colorado
80977,CO,El Paso,Colorado
80995,CO,El Paso,Colorado
80997,CO,El Paso,Colorado
81001,CO,Pueblo,Colorado
81002,CO,Pueblo,Colorado
81120,CO,Conejos,Colorado
81003,CO,Pueblo,Colorado
81004,CO,Pueblo,Colorado
81005,CO,Pueblo,Colorado
81006,CO,Pueblo,Colorado
81007,CO,Pueblo,Colorado
81008,CO,Pueblo,Colorado
81009,CO,Pueblo,Colorado
81010,CO,Pueblo,Colorado
81011,CO,Pueblo,Colorado
81012,CO,Pueblo,Colorado
81019,CO,Pueblo,Colorado
81020,CO,Las Animas,Colorado
81021,CO,Kiowa,Colorado
81022,CO,Pueblo,Colorado
81023,CO,Pueblo,Colorado
81024,CO,Las Animas,Colorado
81025,CO,Pueblo,Colorado
81027,CO,Las Animas,Colorado
81029,CO,Baca,Colorado
81030,CO,Otero,Colorado
81033,CO,Crowley,Colorado
81034,CO,Crowley,Colorado
81036,CO,Kiowa,Colorado
81038,CO,Bent,Colorado
81039,CO,Otero,Colorado
81040,CO,Huerfano,Colorado
81041,CO,Prowers,Colorado
81043,CO,Prowers,Colorado
81044,CO,Bent,Colorado
81045,CO,Kiowa,Colorado
81046,CO,Las Animas,Colorado
81047,CO,Prowers,Colorado
81049,CO,Las Animas,Colorado
81050,CO,Otero,Colorado
81052,CO,Prowers,Colorado
81054,CO,Bent,Colorado
81055,CO,Huerfano,Colorado
81057,CO,Bent,Colorado
81058,CO,Otero,Colorado
81059,CO,Las Animas,Colorado
81062,CO,Crowley,Colorado
81063,CO,Crowley,Colorado
81064,CO,Baca,Colorado
81067,CO,Otero,Colorado
81069,CO,Pueblo,Colorado
81071,CO,Kiowa,Colorado
81073,CO,Baca,Colorado
81076,CO,Crowley,Colorado
81077,CO,Otero,Colorado
81081,CO,Las Animas,Colorado
81082,CO,Las Animas,Colorado
81084,CO,Baca,Colorado
81087,CO,Baca,Colorado
81089,CO,Huerfano,Colorado
81090,CO,Baca,Colorado
81091,CO,Las Animas,Colorado
81092,CO,Prowers,Colorado
81101,CO,Alamosa,Colorado
81102,CO,Alamosa,Colorado
81121,CO,Archuleta,Colorado
81122,CO,La Plata,Colorado
81123,CO,Costilla,Colorado
81124,CO,Conejos,Colorado
81125,CO,Saguache,Colorado
81126,CO,Costilla,Colorado
81127,CO,Archuleta,Colorado
81128,CO,Archuleta,Colorado
81129,CO,Conejos,Colorado
81130,CO,Mineral,Colorado
81131,CO,Saguache,Colorado
81132,CO,Rio Grande,Colorado
81133,CO,Costilla,Colorado
81134,CO,Costilla,Colorado
81135,CO,Rio Grande,Colorado
81136,CO,Alamosa,Colorado
81137,CO,La Plata,Colorado
81138,CO,Costilla,Colorado
81140,CO,Conejos,Colorado
81141,CO,Conejos,Colorado
81143,CO,Saguache,Colorado
81144,CO,Rio Grande,Colorado
81146,CO,Alamosa,Colorado
81147,CO,Archuleta,Colorado
81148,CO,Conejos,Colorado
81149,CO,Saguache,Colorado
81151,CO,Costilla,Colorado
81152,CO,Costilla,Colorado
81153,CO,Costilla,Colorado
81154,CO,Rio Grande,Colorado
81155,CO,Saguache,Colorado
81157,CO,Archuleta,Colorado
81201,CO,Chaffee,Colorado
81210,CO,Gunnison,Colorado
81211,CO,Chaffee,Colorado
81212,CO,Fremont,Colorado
81215,CO,Fremont,Colorado
81220,CO,Gunnison,Colorado
81221,CO,Fremont,Colorado
81222,CO,Fremont,Colorado
81223,CO,Fremont,Colorado
81224,CO,Gunnison,Colorado
81225,CO,Gunnison,Colorado
81226,CO,Fremont,Colorado
81227,CO,Chaffee,Colorado
81228,CO,Lake,Colorado
81230,CO,Gunnison,Colorado
81231,CO,Gunnison,Colorado
81232,CO,Fremont,Colorado
81233,CO,Fremont,Colorado
81235,CO,Hinsdale,Colorado
81236,CO,Chaffee,Colorado
81237,CO,Gunnison,Colorado
81239,CO,Gunnison,Colorado
81240,CO,Fremont,Colorado
81241,CO,Gunnison,Colorado
81242,CO,Chaffee,Colorado
81243,CO,Gunnison,Colorado
81244,CO,Fremont,Colorado
81247,CO,Gunnison,Colorado
81248,CO,Saguache,Colorado
81251,CO,Lake,Colorado
81252,CO,Custer,Colorado
81253,CO,Custer,Colorado
81290,CO,Fremont,Colorado
81301,CO,La Plata,Colorado
81302,CO,La Plata,Colorado
81303,CO,La Plata,Colorado
81320,CO,Dolores,Colorado
81321,CO,Montezuma,Colorado
81323,CO,Montezuma,Colorado
81324,CO,Dolores,Colorado
81325,CO,San Miguel,Colorado
81326,CO,La Plata,Colorado
81327,CO,Montezuma,Colorado
81328,CO,Montezuma,Colorado
81329,CO,La Plata,Colorado
81330,CO,Montezuma,Colorado
81331,CO,Montezuma,Colorado
81332,CO,Dolores,Colorado
81334,CO,Montezuma,Colorado
81335,CO,Montezuma,Colorado
81401,CO,Montrose,Colorado
81402,CO,Montrose,Colorado
81403,CO,Montrose,Colorado
81410,CO,Delta,Colorado
81411,CO,Montrose,Colorado
81413,CO,Delta,Colorado
81414,CO,Delta,Colorado
81415,CO,Montrose,Colorado
81416,CO,Delta,Colorado
81418,CO,Delta,Colorado
81419,CO,Delta,Colorado
81420,CO,Delta,Colorado
81422,CO,Montrose,Colorado
81423,CO,San Miguel,Colorado
81424,CO,Montrose,Colorado
81425,CO,Montrose,Colorado
81426,CO,San Miguel,Colorado
81427,CO,Ouray,Colorado
81428,CO,Delta,Colorado
81429,CO,Montrose,Colorado
81430,CO,San Miguel,Colorado
81431,CO,Montrose,Colorado
81432,CO,Ouray,Colorado
81433,CO,San Juan,Colorado
81434,CO,Gunnison,Colorado
81435,CO,San Miguel,Colorado
81501,CO,Mesa,Colorado
81502,CO,Mesa,Colorado
81503,CO,Mesa,Colorado
81504,CO,Mesa,Colorado
81505,CO,Mesa,Colorado
81506,CO,Mesa,Colorado
81507,CO,Mesa,Colorado
81520,CO,Mesa,Colorado
81521,CO,Mesa,Colorado
81522,CO,Mesa,Colorado
81523,CO,Mesa,Colorado
81524,CO,Mesa,Colorado
81525,CO,Mesa,Colorado
81526,CO,Mesa,Colorado
81527,CO,Mesa,Colorado
81601,CO,Garfield,Colorado
81602,CO,Garfield,Colorado
81610,CO,Moffat,Colorado
81611,CO,Pitkin,Colorado
81612,CO,Pitkin,Colorado
81615,CO,Pitkin,Colorado
81620,CO,Eagle,Colorado
81621,CO,Eagle,Colorado
81623,CO,Pitkin,Colorado
81624,CO,Mesa,Colorado
81625,CO,Moffat,Colorado
81626,CO,Moffat,Colorado
81630,CO,Garfield,Colorado
81631,CO,Eagle,Colorado
81632,CO,Eagle,Colorado
81633,CO,Moffat,Colorado
81635,CO,Garfield,Colorado
81636,CO,Garfield,Colorado
81637,CO,Eagle,Colorado
81638,CO,Moffat,Colorado
81639,CO,Routt,Colorado
81640,CO,Moffat,Colorado
81641,CO,Rio Blanco,Colorado
81642,CO,Pitkin,Colorado
81643,CO,Mesa,Colorado
81645,CO,Eagle,Colorado
81646,CO,Mesa,Colorado
81647,CO,Garfield,Colorado
81648,CO,Rio Blanco,Colorado
81649,CO,Eagle,Colorado
81650,CO,Garfield,Colorado
81652,CO,Garfield,Colorado
81653,CO,Moffat,Colorado
81654,CO,Pitkin,Colorado
81655,CO,Eagle,Colorado
81656,CO,Pitkin,Colorado
81657,CO,Eagle,Colorado
81658,CO,Eagle,Colorado
82001,WY,Laramie,Wyoming
82002,WY,Laramie,Wyoming
82003,WY,Laramie,Wyoming
82005,WY,Laramie,Wyoming
82006,WY,Laramie,Wyoming
82007,WY,Laramie,Wyoming
82008,WY,Laramie,Wyoming
82009,WY,Laramie,Wyoming
82010,WY,Laramie,Wyoming
82050,WY,Laramie,Wyoming
82051,WY,Albany,Wyoming
82052,WY,Albany,Wyoming
82053,WY,Laramie,Wyoming
82054,WY,Laramie,Wyoming
82055,WY,Albany,Wyoming
82058,WY,Albany,Wyoming
82059,WY,Laramie,Wyoming
82060,WY,Laramie,Wyoming
82061,WY,Laramie,Wyoming
82063,WY,Albany,Wyoming
82070,WY,Albany,Wyoming
82071,WY,Albany,Wyoming
82072,WY,Albany,Wyoming
82073,WY,Albany,Wyoming
82081,WY,Laramie,Wyoming
82082,WY,Laramie,Wyoming
82083,WY,Albany,Wyoming
82084,WY,Albany,Wyoming
82190,WY,Park,Wyoming
82201,WY,Platte,Wyoming
82210,WY,Platte,Wyoming
82212,WY,Goshen,Wyoming
82213,WY,Platte,Wyoming
82214,WY,Platte,Wyoming
82215,WY,Platte,Wyoming
82217,WY,Goshen,Wyoming
82218,WY,Goshen,Wyoming
82219,WY,Goshen,Wyoming
82221,WY,Goshen,Wyoming
82222,WY,Niobrara,Wyoming
82223,WY,Goshen,Wyoming
82224,WY,Converse,Wyoming
82225,WY,Niobrara,Wyoming
82227,WY,Niobrara,Wyoming
82229,WY,Converse,Wyoming
82240,WY,Goshen,Wyoming
82242,WY,Niobrara,Wyoming
82243,WY,Goshen,Wyoming
82244,WY,Goshen,Wyoming
82301,WY,Carbon,Wyoming
82310,WY,Fremont,Wyoming
82321,WY,Carbon,Wyoming
82322,WY,Sweetwater,Wyoming
82323,WY,Carbon,Wyoming
82324,WY,Carbon,Wyoming
82325,WY,Carbon,Wyoming
82327,WY,Carbon,Wyoming
82329,WY,Carbon,Wyoming
82331,WY,Carbon,Wyoming
82332,WY,Carbon,Wyoming
82334,WY,Carbon,Wyoming
82335,WY,Carbon,Wyoming
82336,WY,Sweetwater,Wyoming
82401,WY,Washakie,Wyoming
82410,WY,Big Horn,Wyoming
82411,WY,Big Horn,Wyoming
82412,WY,Big Horn,Wyoming
82414,WY,Park,Wyoming
82420,WY,Big Horn,Wyoming
82421,WY,Big Horn,Wyoming
82422,WY,Big Horn,Wyoming
82423,WY,Big Horn,Wyoming
82426,WY,Big Horn,Wyoming
82428,WY,Big Horn,Wyoming
82430,WY,Hot Springs,Wyoming
82431,WY,Big Horn,Wyoming
82432,WY,Big Horn,Wyoming
82433,WY,Park,Wyoming
82434,WY,Big Horn,Wyoming
82435,WY,Park,Wyoming
82440,WY,Park,Wyoming
82441,WY,Big Horn,Wyoming
82442,WY,Washakie,Wyoming
82443,WY,Hot Springs,Wyoming
82450,WY,Park,Wyoming
82501,WY,Fremont,Wyoming
82510,WY,Fremont,Wyoming
82512,WY,Fremont,Wyoming
82513,WY,Fremont,Wyoming
82514,WY,Fremont,Wyoming
82515,WY,Fremont,Wyoming
82516,WY,Fremont,Wyoming
82520,WY,Fremont,Wyoming
82523,WY,Fremont,Wyoming
82524,WY,Fremont,Wyoming
82601,WY,Natrona,Wyoming
82602,WY,Natrona,Wyoming
82604,WY,Natrona,Wyoming
82605,WY,Natrona,Wyoming
82609,WY,Natrona,Wyoming
82615,WY,Carbon,Wyoming
82620,WY,Natrona,Wyoming
82630,WY,Natrona,Wyoming
82633,WY,Converse,Wyoming
82635,WY,Natrona,Wyoming
82636,WY,Natrona,Wyoming
